Id,SalePrice
1781.0,64194.93008847206
1782.0,6806.545934157881
1783.0,84784.7946499367
1784.0,60916.418912972294
1785.0,70211.00307847277
1786.0,88814.09652512844
1787.0,122655.46099803547
1788.0,25986.357887980266
1789.0,53203.848992251995
1790.0,-25920.56818381141
1791.0,164876.54071730116
1792.0,104923.26120179679
1793.0,123195.3664865596
1794.0,123373.5470567641
1795.0,78692.53241604727
1796.0,72661.22444000884
1797.0,92076.58056548137
1798.0,59786.76535607569
1799.0,51432.13204121843
1800.0,64991.18403891518
1801.0,53407.49225997107
1802.0,95167.57137094268
1803.0,103172.81284769412
1804.0,89329.80847991092
1805.0,94899.3071657242
1806.0,81171.63531578609
1807.0,121059.94666983161
1808.0,63503.4513658201
1809.0,67396.17413443697
1810.0,89853.02091608985
1811.0,62334.39543039838
1812.0,65005.44571542318
1813.0,57557.87965311503
1814.0,45450.172518058884
1815.0,-35845.73323482883
1816.0,61071.40706697499
1817.0,61986.041920059564
1818.0,115865.10984521892
1819.0,69324.37666204778
1820.0,-1780.5294404446922
1821.0,94077.63174618095
1822.0,116647.73875585289
1823.0,-17497.336023780583
1824.0,98543.50676841123
1825.0,64373.371482884715
1826.0,29557.52131089053
1827.0,40195.30576712748
1828.0,75150.37232674166
1829.0,102229.4012956577
1830.0,107115.6776731624
1831.0,94719.04278871996
1832.0,31946.022397777233
1833.0,86296.23648363186
1834.0,53968.29247434807
1835.0,53359.93511741466
1836.0,67451.56130426258
1837.0,61913.78263197716
1838.0,61657.25116945521
1839.0,73452.19107766819
1840.0,99911.03273897442
1841.0,73706.64570983915
1842.0,38047.15551406864
1843.0,56889.924425963014
1844.0,70307.14188411736
1845.0,70130.92731699414
1846.0,98706.75652921732
1847.0,105560.02226873019
1848.0,-11029.336366288162
1849.0,63714.036703221704
1850.0,67214.19787658492
1851.0,101210.27882120034
1852.0,71397.5043160014
1853.0,76481.2452385374
1854.0,123471.1982886458
1855.0,86493.42790571201
1856.0,174392.62485335275
1857.0,75272.35043262082
1858.0,78196.41177175484
1859.0,47205.551031277384
1860.0,86937.07352299998
1861.0,47092.08485333236
1862.0,226845.47454752607
1863.0,214837.41656169083
1864.0,214849.59403061445
1865.0,283704.6391870131
1866.0,274057.08860902715
1867.0,187364.86742521098
1868.0,242706.7409874857
1869.0,171101.49188324317
1870.0,181271.75032465273
1871.0,194763.36492179518
1872.0,131457.39830186006
1873.0,181758.4477227409
1874.0,92721.77166491208
1875.0,159558.53670093275
1876.0,135386.81389556194
1877.0,159176.13606631776
1878.0,161098.54903435768
1879.0,60558.9403101464
1880.0,71459.20793947272
1881.0,192955.68253608767
1882.0,199309.4926834616
1883.0,141436.71544667144
1884.0,151954.46955523078
1885.0,173752.45022073432
1886.0,220564.72915045984
1887.0,174115.53525397272
1888.0,225603.39246426147
1889.0,118490.90508708076
1890.0,56654.23133373397
1891.0,60465.31193363966
1892.0,16673.286017506354
1893.0,91421.41224252127
1894.0,52559.48465233456
1895.0,90232.02789065262
1896.0,66926.51942511529
1897.0,32153.989390172697
1898.0,52088.435068585415
1899.0,108609.39710139434
1900.0,110576.52505138746
1901.0,109047.87363352763
1902.0,74217.05143179905
1903.0,155239.88078552132
1904.0,78527.82610072511
1905.0,126889.79625605696
1906.0,95617.77637139705
1907.0,152255.21440148025
1908.0,67580.783759705
1909.0,105522.15989924336
1910.0,75898.73215127733
1911.0,119370.47606605195
1912.0,240384.63203055967
1913.0,95905.30022386133
1914.0,8459.598395975741
1915.0,231258.8145256143
1916.0,47560.16581361389
1917.0,215031.99407999238
1918.0,83333.94004340513
1919.0,123993.73884374878
1920.0,117812.04864659619
1921.0,289498.4568412131
1922.0,252189.739463669
1923.0,168640.4291210619
1924.0,180781.05595172124
1925.0,163689.11879615387
1926.0,299244.36648567783
1927.0,70109.81312237235
1928.0,97946.09339025614
1929.0,65387.41403333258
1930.0,49129.25714822879
1931.0,90911.20762836185
1932.0,84312.00377978824
1933.0,113160.7123705961
1934.0,118987.51591323825
1935.0,112495.00249674727
1936.0,127875.9441635655
1937.0,124053.23881551853
1938.0,127327.43325281187
1939.0,190782.43278061526
1940.0,141676.33960977287
1941.0,115373.90553706525
1942.0,128636.21114963197
1943.0,153184.2896016347
1944.0,231968.91668379746
1945.0,274825.3070099197
1946.0,132547.61897119062
1947.0,228649.3781629619
1948.0,104338.62363906497
1949.0,198081.17816450723
1950.0,155833.73567125408
1951.0,221825.3731338023
1952.0,171659.56923947713
1953.0,148446.36991100057
1954.0,157046.2697333649
1955.0,69191.35326058252
1956.0,275556.7130146885
1957.0,95760.90181298365
1958.0,244547.47936600746
1959.0,85587.8528580011
1960.0,43613.51200515797
1961.0,81396.24145768091
1962.0,36492.78635662721
1963.0,53554.568776728556
1964.0,32283.916454063932
1965.0,87219.31420047904
1966.0,89404.25637898964
1967.0,238703.5895847832
1968.0,306504.10156972514
1969.0,291876.63893785345
1970.0,293321.535430103
1971.0,367778.4573065994
1972.0,293274.0843973867
1973.0,231179.7586733084
1974.0,253569.7193024533
1975.0,439760.04066357034
1976.0,231135.1254952913
1977.0,307750.4638146562
1978.0,242460.66819231395
1979.0,272259.52452002146
1980.0,138311.80820864227
1981.0,294939.5514582545
1982.0,177313.35663438935
1983.0,162753.22903092482
1984.0,126243.03401395862
1985.0,176985.70982942052
1986.0,168881.9124051011
1987.0,144487.85769969926
1988.0,134950.41996283105
1989.0,159160.5697573025
1990.0,172815.5786915731
1991.0,180898.6428318187
1992.0,190707.32251741292
1993.0,125243.28968706887
1994.0,173013.18776298568
1995.0,134049.46903871975
1996.0,241086.3623448894
1997.0,241380.66996532024
1998.0,245282.8646406226
1999.0,215248.60025121897
2000.0,254852.1455974951
2001.0,223449.06442354733
2002.0,180304.19399404057
2003.0,205256.12189622477
2004.0,246831.2808536161
2005.0,164483.04163471583
2006.0,165655.81003190906
2007.0,197386.7768345582
2008.0,173430.13135866428
2009.0,156156.89676972732
2010.0,148906.5244147293
2011.0,79631.20034554179
2012.0,131469.5746404526
2013.0,118082.88464705084
2014.0,135397.27236417352
2015.0,133263.6092472898
2016.0,143598.17143348974
2017.0,151273.83717518786
2018.0,25314.679240968282
2019.0,75758.227636266
2020.0,18647.80966788644
2021.0,30286.980982894478
2022.0,117722.88358227952
2023.0,69357.1152252713
2024.0,226226.19442163172
2025.0,282563.7446543879
2026.0,118218.54488734013
2027.0,105926.90166525167
2028.0,101417.85976799943
2029.0,107691.22617074821
2030.0,214612.738267065
2031.0,184570.28540276267
2032.0,189470.57245396098
2033.0,196486.6970554746
2034.0,110100.23748220547
2035.0,154987.8226159671
2036.0,164640.5964913305
2037.0,173778.43998803195
2038.0,246253.9344203353
2039.0,177346.33678304913
2040.0,304846.86116787896
2041.0,241725.99101107425
2042.0,149473.93213186922
2043.0,125011.19391562577
2044.0,129755.39906261222
2045.0,140199.30719599544
2046.0,78703.73439001708
2047.0,82162.35168527739
2048.0,98191.74840766165
2049.0,74493.21927460653
2050.0,125270.29646277076
2051.0,58494.11912816597
2052.0,78314.99194505012
2053.0,88686.60596638636
2054.0,20705.093368659
2055.0,132863.28476334384
2056.0,98514.37899750701
2057.0,43486.9521606052
2058.0,165630.67741903194
2059.0,73667.50588078212
2060.0,126205.57447574378
2061.0,126612.49846527373
2062.0,70616.43954731381
2063.0,62793.7980298239
2064.0,72720.4759579892
2065.0,83647.53953217014
2066.0,99419.76909332114
2067.0,63483.60430157787
2068.0,86599.37988017916
2069.0,32057.397730505763
2070.0,47587.94078706621
2071.0,30219.28204561092
2072.0,99297.07171975609
2073.0,49065.38796835064
2074.0,107439.65200307986
2075.0,91061.19692784382
2076.0,90743.62613032146
2077.0,94082.96980794307
2078.0,56375.90245337735
2079.0,85893.43079490677
2080.0,57253.1110569115
2081.0,72607.23168159343
2082.0,61204.717580481134
2083.0,99407.62198623663
2084.0,49831.121344805666
2085.0,65665.5465292446
2086.0,56224.42749282478
2087.0,61729.202366301295
2088.0,26545.376994841237
2089.0,21040.899100520153
2090.0,78032.46128817947
2091.0,22186.392730199936
2092.0,83825.411359193
2093.0,99839.56110442124
2094.0,81274.48831646374
2095.0,88678.58542536639
2096.0,36594.3105527749
2097.0,60705.72464209978
2098.0,95319.4076630417
2099.0,-47551.39113449312
2100.0,2284.7466015593886
2101.0,67667.80995399223
2102.0,84752.22115389883
2103.0,17610.534739977884
2104.0,72492.22431587122
2105.0,104933.68046580438
2106.0,-2632.215289529211
2107.0,157377.24978808683
2108.0,75070.60592700492
2109.0,40189.17176240563
2110.0,62975.977965651284
2111.0,78200.32009387475
2112.0,73818.78654960587
2113.0,48703.03755825103
2114.0,41404.11097021794
2115.0,103856.6420580663
2116.0,53878.640840724314
2117.0,83733.59505233957
2118.0,59453.455350518896
2119.0,51208.27157749559
2120.0,43776.205315364496
2121.0,17748.935619396558
2122.0,46478.759961024596
2123.0,35138.222549892
2124.0,138187.2888084247
2125.0,81801.17114229684
2126.0,82774.69763001261
2127.0,120645.10226312812
2128.0,106602.79267969212
2129.0,38996.8517734599
2130.0,90042.39913505658
2131.0,102759.63897650709
2132.0,49961.39698394781
2133.0,64657.78909010344
2134.0,69966.63005113312
2135.0,84763.7633342076
2136.0,-267.86975625672676
2137.0,43526.54214004863
2138.0,71640.61280463047
2139.0,87932.87016058431
2140.0,62989.67795399224
2141.0,100415.77208112038
2142.0,67959.54423820434
2143.0,84643.78971364835
2144.0,46518.626908446065
2145.0,73034.81647231823
2146.0,129307.0190622904
2147.0,76917.02495452056
2148.0,106698.91565610372
2149.0,104260.84549616251
2150.0,169408.11002365753
2151.0,75722.91103084173
2152.0,130622.58242172582
2153.0,140583.48194552746
2154.0,68431.94541661578
2155.0,91854.50340120445
2156.0,206023.24506072022
2157.0,188159.92755469467
2158.0,187920.46406715663
2159.0,164980.07197062342
2160.0,149370.53522698095
2161.0,201886.78571368262
2162.0,311650.5567377733
2163.0,298652.01583792974
2164.0,193551.46601853005
2165.0,138277.34384023
2166.0,111359.76263123678
2167.0,156288.99315779677
2168.0,132879.56909781552
2169.0,147506.0888160362
2170.0,147483.24033958858
2171.0,104603.37265699633
2172.0,75171.52094717852
2173.0,128167.14086254241
2174.0,174490.26923145118
2175.0,237172.68457490412
2176.0,239829.53398887903
2177.0,191065.88578134865
2178.0,170785.4770873
2179.0,98787.15212431221
2180.0,154163.16420182207
2181.0,145869.0935536816
2182.0,171981.2038961318
2183.0,143149.06306057607
2184.0,75665.20234092411
2185.0,61721.57190195112
2186.0,100290.30913975646
2187.0,118476.65246273854
2188.0,112026.07319456709
2189.0,232654.33236635334
2190.0,4229.935745667666
2191.0,12886.930670659027
2192.0,29181.809674554475
2193.0,70250.5101073665
2194.0,76400.32805190232
2195.0,31910.595749975153
2196.0,25361.84905765688
2197.0,56552.20906021094
2198.0,106968.2405830661
2199.0,137905.58662625443
2200.0,85796.99461038757
2201.0,71671.61016532892
2202.0,167322.92036200708
2203.0,68762.4322397399
2204.0,94625.15876257324
2205.0,30137.887707015238
2206.0,68583.17975295658
2207.0,145119.21682473118
2208.0,167451.66990810467
2209.0,143420.62792501503
2210.0,76647.97853294338
2211.0,66778.91501634565
2212.0,68976.6153323359
2213.0,55729.70962487158
2214.0,107238.446897516
2215.0,40864.74853020671
2216.0,72938.07532958474
2217.0,28149.928441543765
2218.0,10663.11111884305
2219.0,4135.9466998018015
2220.0,5810.408892631733
2221.0,231489.75509240155
2222.0,198584.286691935
2223.0,254126.82313347023
2224.0,177054.6469944913
2225.0,66924.50252411042
2226.0,128819.63384580004
2227.0,166386.1677455066
2228.0,218109.2246988781
2229.0,194924.70882285995
2230.0,85130.23045547164
2231.0,159837.96991996866
2232.0,125479.14815709062
2233.0,139909.99788891987
2234.0,200445.61810939873
2235.0,178349.8812583333
2236.0,203503.60078762655
2237.0,262783.81485112867
2238.0,149552.0354348387
2239.0,61550.32810738304
2240.0,97307.89653447663
2241.0,81990.02642903078
2242.0,72907.76993506376
2243.0,69901.05637837338
2244.0,38347.16384234789
2245.0,34896.91018864952
2246.0,63646.30608614857
2247.0,76646.10470745686
2248.0,58290.57299751832
2249.0,57720.52625693285
2250.0,66375.11186168852
2251.0,45737.239484572754
2252.0,139221.62104247764
2253.0,95531.31483042703
2254.0,116701.87766684053
2255.0,142965.04463982017
2256.0,140620.9428713084
2257.0,144120.1362272482
2258.0,107290.1955072663
2259.0,127784.86540333412
2260.0,76354.27804651936
2261.0,145245.44322919354
2262.0,162126.4449424564
2263.0,278355.3703038955
2264.0,355822.6845784707
2265.0,102495.5324739441
2266.0,208580.9059787015
2267.0,281804.14703258936
2268.0,313145.6579485557
2269.0,115943.49802721308
2270.0,163648.81934499854
2271.0,169476.0526294864
2272.0,194282.11590142405
2273.0,109242.87590699547
2274.0,136730.14968734185
2275.0,112200.47887937489
2276.0,148285.0367152863
2277.0,140058.70039279733
2278.0,118282.24763536543
2279.0,44365.1880337428
2280.0,51368.51063759808
2281.0,129224.04953982096
2282.0,139355.74026282315
2283.0,58411.98374482148
2284.0,45861.5486894231
2285.0,84745.34574732414
2286.0,54047.467493999255
2287.0,288691.7741366253
2288.0,238238.0134834559
2289.0,256186.41514450198
2290.0,331732.59089180623
2291.0,261761.55719810052
2292.0,316025.397330014
2293.0,342198.48451971874
2294.0,292139.08513321675
2295.0,383936.20141318074
2296.0,202533.11725377225
2297.0,266076.1035988448
2298.0,266913.4478187495
2299.0,279056.4685151993
2300.0,255292.8523474247
2301.0,253442.70955400963
2302.0,199557.58599975237
2303.0,188444.7474758166
2304.0,192964.5834939671
2305.0,154339.8569021337
2306.0,145367.78918975356
2307.0,157365.22044139585
2308.0,173288.65576830876
2309.0,239999.0340343583
2310.0,170191.87482301917
2311.0,166569.75234752215
2312.0,123343.69420920106
2313.0,116794.19042565298
2314.0,125829.10925417443
2315.0,146197.20978918605
2316.0,173942.0013899438
2317.0,114986.30246957179
2318.0,134971.2118894677
2319.0,146475.58985994317
2320.0,139563.7590203225
2321.0,192762.28278498465
2322.0,149221.3968021905
2323.0,140915.84214465503
2324.0,149588.12585323458
2325.0,172732.23949651283
2326.0,131449.8602191866
2327.0,153811.59014273967
2328.0,181548.34031320454
2329.0,136628.77988605152
2330.0,129957.9966389979
2331.0,264032.7755799437
2332.0,303449.60102365
2333.0,250794.5774577092
2334.0,199178.46948584585
2335.0,216692.2341733896
2336.0,247588.5540238353
2337.0,141159.8765235299
2338.0,205119.75811759106
2339.0,185449.11166943135
2340.0,340591.0902485743
2341.0,147006.9656407512
2342.0,184209.8027491269
2343.0,172827.85299506222
2344.0,182280.3724263575
2345.0,183892.11379598637
2346.0,159216.57035016667
2347.0,144676.0891604659
2348.0,188865.78635216065
2349.0,124460.18668213583
2350.0,243554.26179934692
2351.0,208432.40740874878
2352.0,191765.78456442428
2353.0,204119.9262286571
2354.0,96708.93637072996
2355.0,107881.68623535169
2356.0,90433.21189686793
2357.0,144256.5364492065
2358.0,144577.26418554268
2359.0,65868.60175604184
2360.0,66600.57209812544
2361.0,85799.32936318612
2362.0,206325.3353741462
2363.0,78955.54218536659
2364.0,133443.66630485788
2365.0,179481.45250247556
2366.0,136179.3048897854
2367.0,156221.7059266607
2368.0,150111.1469609882
2369.0,148546.37074074082
2370.0,106440.099886968
2371.0,105457.5649314448
2372.0,144886.8146549088
2373.0,226378.93538247255
2374.0,236795.4353484283
2375.0,189888.64718726368
2376.0,243505.5444664303
2377.0,264087.8262133435
2378.0,91317.74446782863
2379.0,179803.84740137236
2380.0,109099.84902619824
2381.0,119893.2094017211
2382.0,169176.02297144287
2383.0,149211.04779557322
2384.0,208753.94811146145
2385.0,100752.9835112027
2386.0,86450.62896875685
2387.0,81375.89380557716
2388.0,62401.68306303184
2389.0,95676.03669615995
2390.0,109893.36815068263
2391.0,80286.74743510966
2392.0,58827.263241952955
2393.0,125241.1620858947
2394.0,63873.299558216444
2395.0,161018.529214001
2396.0,91243.76839353258
2397.0,171902.99906660683
2398.0,75304.27729282805
2399.0,26907.185474001308
2400.0,-12704.380955743402
2401.0,67265.79684168028
2402.0,76949.15564106332
2403.0,87345.3351615702
2404.0,74532.60669385266
2405.0,112924.36288072492
2406.0,90819.18794750117
2407.0,83600.10355303573
2408.0,104914.36125234884
2409.0,53824.611206441856
2410.0,125887.39960093723
2411.0,56735.08226481077
2412.0,104956.68714728739
2413.0,71645.71132613017
2414.0,89226.21332947371
2415.0,79912.16742118142
2416.0,87987.98215470297
2417.0,80241.7498949717
2418.0,70925.03298060384
2419.0,78922.63644335789
2420.0,59997.17486799808
2421.0,48416.67150143624
2422.0,28058.8923484564
2423.0,75017.55608319418
2424.0,89377.88096100462
2425.0,173997.2790734767
2426.0,91487.64425732677
2427.0,84876.28465380982
2428.0,130210.31008564468
2429.0,48462.88142656645
2430.0,81226.80080512163
2431.0,46246.234603858524
2432.0,67869.77233487528
2433.0,88928.40175285979
2434.0,82332.9282813765
2435.0,94632.27652456096
2436.0,40874.236089663085
2437.0,48927.42241215703
2438.0,51962.0009841744
2439.0,55986.36806396369
2440.0,79149.73196501678
2441.0,61466.917865424155
2442.0,42336.924252750556
2443.0,83654.1840966744
2444.0,64058.92107186836
2445.0,55915.802911499486
2446.0,78535.8588357039
2447.0,148871.199578569
2448.0,87146.87989135987
2449.0,66669.4404179216
2450.0,98956.25865157667
2451.0,55898.47218763925
2452.0,145954.6275363769
2453.0,31792.604348922818
2454.0,47853.429249330395
2455.0,86930.50975619417
2456.0,87642.87727196209
2457.0,75352.18082848747
2458.0,75023.17975633123
2459.0,37705.24660891827
2460.0,92165.92285029285
2461.0,68612.01839284084
2462.0,70237.86071924187
2463.0,82787.1120031364
2464.0,116700.20880319035
2465.0,80937.55974760672
2466.0,74205.63784776734
2467.0,96168.33124147888
2468.0,4380.432962425519
2469.0,-385.8257850513328
2470.0,126016.88608888976
2471.0,158568.80181356144
2472.0,114406.87765994572
2473.0,78571.70979422813
2474.0,23214.41961919859
2475.0,162251.7469803544
2476.0,41491.43123258997
2477.0,50939.5186645365
2478.0,92099.47178306009
2479.0,32097.82406781285
2480.0,74632.52755425495
2481.0,65442.510507754254
2482.0,54838.71368730531
2483.0,36977.28680894521
2484.0,80204.5684009094
2485.0,66346.82440107732
2486.0,89413.84429823278
2487.0,116600.65634749012
2488.0,123400.15658394524
2489.0,101884.9644450382
2490.0,91062.46439794169
2491.0,82422.18901290555
2492.0,128074.08966916052
2493.0,100697.12060785058
2494.0,115063.36484022668
2495.0,17240.71415629142
2496.0,186996.93213775867
2497.0,102330.63074499226
2498.0,40774.55028643386
2499.0,30983.94976276878
2500.0,56635.693629198446
2501.0,97448.55174958074
2502.0,100560.15216199329
2503.0,58227.60340759737
2504.0,69501.12114526794
2505.0,181526.5724162282
2506.0,220421.06354483127
2507.0,240939.3723355737
2508.0,222306.27121316598
2509.0,174917.8522902515
2510.0,167314.20460902943
2511.0,136622.1787166928
2512.0,155998.2599699348
2513.0,188458.088965225
2514.0,225122.2494558673
2515.0,88811.72933920447
2516.0,123939.45207878874
2517.0,83629.0077551589
2518.0,96822.07056260106
2519.0,174892.35752680103
2520.0,176374.45274517333
2521.0,147278.96291102908
2522.0,173041.83522051873
2523.0,53815.13197057475
2524.0,68867.26809994967
2525.0,78757.08895074992
2526.0,84713.09538796774
2527.0,53749.8788500216
2528.0,75315.95387287412
2529.0,79143.71806079752
2530.0,70081.84729649892
2531.0,195410.39243393156
2532.0,179358.57859689786
2533.0,152449.2681586763
2534.0,196245.21152045342
2535.0,230129.91949276716
2536.0,193629.8871352854
